employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
EMP101187,2.0,2025,Prasetyo Ananda,473323,2,1,2,1,4,2,3,3,5,45
EMP101188,4.0,2025,Julia Utami,707058,3,1,4,4,1,1,1,2,3,54
EMP101189,2.0,2025,Prasetyo Pradana,931299,4,4,6,1,1,2,2,1,5,46
EMP101190,3.0,2025,Kurnia Dharma Kurniawan,378022,1,2,2,2,3,2,2,3,5,9
EMP101191,3.0,2025,Wulan Nugroho,371567,3,3,4,2,2,2,3,3,6,21
EMP101192,3.0,2025,Galih Aji Permadi,266196,2,1,5,3,4,3,2,1,2,46
EMP101193,1.0,2025,Dwi Utama Handayani,464141,1,1,3,5,1,1,3,1,2,55
EMP101194,3.0,2025,Prasetyo Candra Subekti,465002,4,3,4,2,2,2,3,1,6,37
EMP101195,4.0,2025,Hana Aji Setiawan,299626,2,3,3,4,4,2,3,4,6,10
EMP101196,,2025,Satya Firmansyah,985085,2,4,3,2,2,3,3,2,3,0
EMP101197,4.0,2025,Cahyo Pamungkas,178707,4,2,2,5,4,3,2,1,1,55
EMP101198,2.0,2025,Nadia Pratomo,303735,1,1,6,2,4,2,1,2,5,39
EMP101199,3.0,2025,Umar Rachman Hidayat,997320,3,3,1,6,2,1,1,3,5,26
EMP101200,3.0,2025,Anisa Ridwan,810873,2,2,3,2,1,3,3,4,5,68
EMP101201,3.0,2025,Valdo Sinaga,426674,3,2,3,5,3,1,1,2,4,43
EMP101202,,2025,Valdo Utami,940810,4,2,3,4,4,1,1,1,2,15
EMP101203,5.0,2025,Dwi Lestari,829065,4,2,5,3,5,2,3,1,3,84
EMP101204,2.0,2025,Kartika Nugroho,540300,2,1,3,4,4,2,2,2,5,96
EMP101205,3.0,2025,Nurlita Qolbi Tamba,590638,4,2,3,4,1,2,2,2,1,27
EMP101206,3.0,2025,Utami Siregar,945451,3,1,2,4,4,1,2,2,1,58
EMP101207,4.0,2025,Adi Salsabila,241402,1,3,3,5,3,2,1,2,6,47
EMP101208,3.0,2025,Dimas Siregar,713613,1,1,1,5,5,2,1,1,5,92
EMP101209,2.0,2025,Zaki Indrawan,555197,3,2,4,2,3,2,1,4,6,22
EMP101210,4.0,2025,Luthfi Lestari Rahmawati,886056,1,3,3,2,2,1,3,1,3,72
EMP101211,2.0,2025,Valdo Ananda,859454,4,1,1,1,2,3,2,3,5,92
EMP101212,2.0,2025,Galih Suharto,238106,1,1,6,2,3,3,2,3,2,63
EMP101213,2.0,2025,Bayu Erlangga Hidayat,292489,2,3,5,6,5,3,1,4,3,85
EMP101214,,2025,Intan Ridwan,682167,2,1,5,6,2,3,3,3,5,36
EMP101215,3.0,2025,Ayu Kusuma,455669,4,4,1,2,1,2,3,3,4,58
EMP101216,1.0,2025,Galih Candra Ridwan,471701,4,2,6,2,5,1,1,2,1,32
EMP101217,1.0,2025,Luthfi Lestari Kusuma,852720,2,3,4,6,4,3,2,3,5,59
EMP101218,2.0,2025,Dian Gunawan,834704,3,2,5,1,1,3,3,2,6,46
EMP101219,3.0,2025,Dinda Lestari Setiawan,239907,2,4,3,1,3,3,2,1,5,62
EMP101220,1.0,2025,Hadi Pramudita Saputra,908418,1,3,2,2,1,1,2,1,5,65
EMP101221,3.0,2025,Bayu Adi Handayani,831482,1,2,6,5,5,3,3,3,3,40
EMP101222,3.0,2025,Sari Rahmawati,668984,4,1,5,3,3,3,3,2,5,75
EMP101223,4.0,2025,Dimas Situmorang,170570,3,4,4,1,5,1,3,4,2,22
EMP101224,3.0,2025,Rizka Indrawan,866423,3,3,5,2,2,3,2,1,4,34
EMP101225,5.0,2025,Zahra Hidayat,150409,2,4,4,1,4,3,2,3,6,78
EMP101226,5.0,2025,Yoga Erlangga Mahendra,405193,2,1,1,6,2,1,1,3,2,59
EMP101227,3.0,2025,Fitri Dharma Ramadhan,947246,1,1,2,5,3,2,3,3,3,41
EMP101228,3.0,2025,Satya Qolbi Anggara,119101,3,3,4,6,1,3,3,3,2,89
EMP101229,1.0,2025,Ayu Putra,475294,1,3,4,6,5,3,1,2,2,61
EMP101230,3.0,2025,Luthfi Handayani,646313,4,4,6,2,3,3,1,1,3,26
EMP101231,3.0,2025,Sari Tri Wibowo,249750,4,3,6,2,1,1,2,1,1,66
EMP101232,4.0,2025,Adi Rohman,260055,1,2,4,6,1,3,1,1,3,40
EMP101233,3.0,2025,Kurnia Tri Pratomo,845798,3,4,1,4,4,2,2,3,5,56
EMP101234,5.0,2025,Luthfi Ananda,818082,2,2,3,3,2,3,2,3,3,66
EMP101235,,2025,Cahyo Ganesha Situmorang,932366,2,4,6,4,2,2,1,2,3,15
EMP101236,2.0,2025,Novi Baskara Fauziah,722158,4,3,2,5,4,3,3,3,6,16
EMP101237,5.0,2025,Zahra Ridwan,301932,2,1,6,6,4,3,2,3,4,61
EMP101238,3.0,2025,Rani Yulianto,157183,1,1,1,4,2,1,2,4,2,0
EMP101239,3.0,2025,Bella Qolbi Simanjuntak,449746,4,4,4,3,1,2,3,2,1,37
EMP101240,,2025,Rifqi Nabila Nugroho,739286,1,2,4,3,3,2,1,2,3,26
EMP101241,4.0,2025,Mahendra Wijaya,604327,2,1,5,3,4,1,3,4,1,48
EMP101242,4.0,2025,Sari Saputra Tamba,342822,2,4,6,3,5,2,3,2,4,92
EMP101243,2.0,2025,Nugroho Setiawan,443039,3,4,2,4,2,1,2,1,3,54
EMP101244,,2025,Evi Indrawan,615430,4,1,5,2,2,1,2,2,5,29
EMP101245,2.0,2025,Fitri Salsabila,106535,4,1,4,1,1,1,1,2,4,89
EMP101246,4.0,2025,Joko Pradana,838477,2,2,1,6,3,2,1,1,2,67
EMP101247,2.0,2025,Iman Syahputra,235296,4,3,3,6,5,2,2,3,3,35
EMP101248,5.0,2025,Cahyo Lestari,215777,3,2,3,3,1,1,1,4,3,85
EMP101249,3.0,2025,Nurlita Erlangga Maulida,961789,3,4,2,3,2,2,3,3,2,49
EMP101250,5.0,2025,Iman Wijaya,557794,4,4,2,3,2,2,1,1,3,69
EMP101251,3.0,2025,Adit Pratama,830554,2,3,2,2,1,2,3,3,3,16
EMP101252,,2025,Vania Ginting,908459,3,2,5,3,5,1,3,3,4,47
EMP101253,4.0,2025,Maya Baskara Ananda,683070,3,2,5,6,3,2,3,3,5,28
EMP101254,1.0,2025,Luthfi Qolbi Sinaga,575107,1,2,1,3,3,2,2,4,1,57
EMP101255,4.0,2025,Gita Handayani,117348,1,1,3,4,4,1,2,1,6,24
EMP101256,5.0,2025,Ayu Pratama,824113,1,4,6,4,5,1,1,1,6,47
EMP101257,2.0,2025,Rifqi Erlangga Pradana,681974,4,2,3,5,1,2,1,3,5,62
EMP101258,4.0,2025,Cahyo Utami,359334,1,1,3,6,4,3,2,1,2,48
EMP101259,3.0,2025,Rafa Qolbi Indrawan,499021,3,1,2,1,4,3,3,4,1,29
EMP101260,4.0,2025,Satya Lestari,301230,2,2,3,4,3,1,3,3,5,78
EMP101261,,2025,Bayu Rachman Pratomo,156534,2,4,2,3,3,1,2,1,4,3
EMP101262,3.0,2025,Ari Baskara Yulianto,535735,4,3,6,4,2,2,1,4,3,39
EMP101263,4.0,2025,Intan Purnama,441536,4,3,5,4,4,3,2,2,4,20
EMP101264,2.0,2025,Luthfi Pramudita Simanjuntak,956623,3,2,2,6,4,3,2,1,5,52
EMP101265,3.0,2025,Umar Utami,321163,1,4,6,5,1,3,2,2,5,58
EMP101266,3.0,2025,Joko Zulfikar Ginting,358678,2,3,5,1,4,2,3,4,4,58
EMP101267,5.0,2025,Rani Herlambang,329243,1,4,1,3,4,2,1,3,6,101
EMP101268,4.0,2025,Rani Lestari,946433,1,3,4,4,2,2,3,1,2,96
EMP101269,2.0,2025,Rizky Jatmiko Herlambang,566312,2,1,2,6,5,2,1,3,4,61
EMP101270,3.0,2025,Novi Permadi,976457,4,4,5,3,4,1,3,1,2,18
EMP101271,2.0,2025,Nabila Adi Ananda,377278,4,3,5,6,3,2,2,2,3,32
EMP101272,4.0,2025,Utami Baskara Lukman,530143,2,2,6,1,2,2,3,3,6,27
EMP101273,2.0,2025,Bella Fadillah Fauziah,835166,1,4,6,1,1,2,2,3,1,53
EMP101274,4.0,2025,Maya Nabila Ridwan,630167,2,4,6,2,1,2,2,4,3,49
EMP101275,3.0,2025,Wulan Mahardika Salsabila,849030,1,4,6,2,3,2,2,4,4,134
EMP101276,4.0,2025,Dinda Saputra,524832,4,3,1,5,5,3,2,3,1,68
EMP101277,2.0,2025,Utami Fauziah,460992,2,1,3,4,3,1,3,2,4,88
EMP101278,,2025,Bella Maulana,727558,3,1,2,3,4,2,3,4,6,46
EMP101279,3.0,2025,Fajar Utami,842362,2,3,3,4,2,1,1,4,3,31
EMP101280,2.0,2025,Arif Saputra Handayani,468388,3,1,4,2,3,1,2,4,6,92
EMP101281,4.0,2025,Wahyu Ramadhan,580883,4,1,3,2,2,3,1,3,2,67
EMP101282,3.0,2025,Bella Lestari Herlambang,933404,1,2,2,4,4,2,2,2,6,36
EMP101283,,2025,Ayu Yulianto,268552,1,1,6,6,2,2,2,3,1,60
EMP101284,,2025,Nadia Mahardika Purnama,225814,1,3,4,2,4,3,1,2,1,30
EMP101285,2.0,2025,Prasetyo Yudhistira Lukman,420138,3,3,4,5,2,1,1,2,6,38
EMP101286,5.0,2025,Zaki Adi Permadi,180926,1,3,2,3,5,3,3,2,4,65
EMP101287,3.0,2025,Fajar Putra,300941,3,2,5,2,1,2,2,2,3,75
EMP101288,4.0,2025,Kurnia Zulfikar Maulida,853834,3,4,1,6,1,3,1,3,4,76
EMP101289,3.0,2025,Evi Ramadhan,663104,2,1,3,1,4,3,1,2,5,21
EMP101290,3.0,2025,Dinda Maulana,683580,1,3,4,3,2,1,1,1,4,64
EMP101291,4.0,2025,Prasetyo Dharma Utami,463319,1,2,5,3,5,3,2,1,2,25
EMP101292,4.0,2025,Maya Permadi,921172,3,1,5,4,1,2,2,3,1,58
EMP101293,5.0,2025,Citra Suharto,294810,4,4,3,1,4,3,1,2,6,93
EMP101294,,2025,Nugroho Rahmawati,651257,3,2,6,2,1,3,3,2,3,23
EMP101295,4.0,2025,Hana Dharma Handayani,141920,3,3,4,3,2,3,1,4,3,37
EMP101296,3.0,2025,Umar Tamba,890903,2,3,1,3,2,1,3,1,3,30
EMP101297,1.0,2025,Teguh Siregar,433966,1,4,6,5,2,2,3,1,5,52
EMP101298,4.0,2025,Nurlita Halim,592419,3,1,2,6,5,2,1,2,4,43
EMP101299,2.0,2025,Vania Candra Nugroho,375019,3,2,1,3,3,1,2,3,2,55
EMP101300,3.0,2025,Eko Kurniawan,163063,4,2,6,6,3,3,1,1,2,12
EMP101301,,2025,Fajar Erlangga Maulana,208192,2,1,6,6,3,2,1,2,2,9
EMP101302,,2025,Hana Anugrah Subekti,680688,3,3,5,6,4,3,2,3,5,21
EMP101303,2.0,2025,Kurnia Hartanto,257146,2,1,6,6,1,1,2,4,1,57
EMP101304,3.0,2025,Iman Firmansyah,290300,3,1,6,4,4,1,2,3,1,48
EMP101305,4.0,2025,Gita Wijaya Fauziah,880878,3,1,4,2,2,1,3,2,5,24
EMP101306,3.0,2025,Dwi Zulfikar,871710,4,3,4,3,5,2,2,1,1,34
EMP101307,3.0,2025,Iman Situmorang,434568,1,3,3,5,1,1,2,3,6,76
EMP101308,3.0,2025,Prasetyo Saputra,732788,2,2,6,3,1,1,1,3,5,40
EMP101309,4.0,2025,Rizka Hidayat,900763,3,1,4,4,2,1,1,2,2,89
EMP101310,3.0,2025,Rizka Yudhistira Sinaga,871502,2,1,6,2,2,3,1,2,4,27
EMP101311,3.0,2025,Teguh Wibowo,686685,1,3,6,5,4,2,1,4,4,57
EMP101312,3.0,2025,Budi Syahputra,322141,3,3,2,1,5,2,3,4,1,44
EMP101313,2.0,2025,Indra Mahardika Putra,310136,2,1,3,4,1,3,2,1,5,66
EMP101314,2.0,2025,Umar Wijaya Salsabila,491418,1,4,6,2,1,1,3,2,1,60
EMP101315,3.0,2025,Dwi Wibowo,201968,4,3,3,4,4,1,2,2,2,57
EMP101316,2.0,2025,Nugroho Kusuma Hasibuan,154505,3,4,3,5,3,1,1,3,4,89
EMP101317,3.0,2025,Nadia Qolbi Utami,386220,4,1,3,1,2,3,3,4,5,33
EMP101318,3.0,2025,Nurlita Zulfikar Sinaga,867466,1,1,3,6,2,2,3,2,4,55
EMP101319,3.0,2025,Budi Anugrah Syahputra,867943,2,4,4,2,2,2,2,1,6,48
EMP101320,5.0,2025,Fajar Tamba,226573,3,4,5,5,5,3,2,3,4,76
EMP101321,,2025,Ari Wijaya,173127,3,1,3,4,4,3,1,3,1,67
EMP101322,4.0,2025,Mahendra Sinaga,184082,4,4,5,5,4,1,2,2,2,54
EMP101323,3.0,2025,Rendra Hartanto,795970,4,1,2,6,4,1,3,2,5,114
EMP101324,3.0,2025,Teguh Lestari Saputra,115322,3,4,4,5,4,3,1,4,6,36
EMP101325,3.0,2025,Gita Tri Siregar,237369,1,1,6,5,2,1,2,1,1,36
EMP101326,1.0,2025,Satya Wibowo,982029,2,3,3,2,1,3,1,4,1,27
EMP101327,4.0,2025,Rizka Suharto,122706,1,1,2,6,5,2,1,3,2,23
EMP101328,4.0,2025,Maya Candra Maulana,399779,3,1,2,1,1,2,3,3,4,0
EMP101329,2.0,2025,Galih Kusuma Ridwan,463563,2,3,2,4,2,2,1,2,6,29
EMP101330,4.0,2025,Rizki Nugroho,873276,1,1,6,3,4,1,3,1,5,65
EMP101331,4.0,2025,Zahra Setiawan,675400,3,3,3,5,4,1,3,4,6,38
EMP101332,1.0,2025,Wahyu Sinaga,711260,1,3,6,1,1,2,3,2,3,40
EMP101333,4.0,2025,Oka Gunawan,426710,4,4,3,5,4,2,3,2,2,79
EMP101334,4.0,2025,Yuni Hartanto,181409,4,1,1,2,3,2,2,3,1,66
EMP101335,4.0,2025,Tania Kusuma,588253,2,3,1,3,2,3,2,2,5,27
EMP101336,2.0,2025,Rama Lestari Handayani,719241,1,2,6,1,4,3,2,2,2,54
EMP101337,,2025,Lestari Jatmiko Situmorang,871264,4,1,6,5,3,1,2,4,4,94
EMP101338,3.0,2025,Oktavia Yulianto,275899,2,1,3,6,5,2,1,2,6,39
EMP101339,1.0,2025,Ayu Subekti,623997,3,2,4,5,4,2,2,2,1,10
EMP101340,3.0,2025,Ayunda Permadi,783183,4,3,3,2,4,2,3,1,5,32
EMP101341,2.0,2025,Joko Putra,258095,2,1,6,2,2,3,2,4,4,28
EMP101342,3.0,2025,Arif Pradana,928173,3,2,3,3,5,1,1,2,2,69
EMP101343,5.0,2025,Anisa Anugrah Saputra,941394,3,1,3,2,5,2,2,1,4,19
EMP101344,4.0,2025,Ayunda Anugrah Rahmawati,802926,1,4,5,1,2,1,3,3,2,60
EMP101345,,2025,Nadia Pramudita Gunawan,275639,4,1,5,2,3,2,1,1,2,66
EMP101346,3.0,2025,Luthfi Tri Subekti,881468,2,3,1,6,1,3,3,4,5,75
EMP101347,5.0,2025,Utami Adi Handayani,159491,2,3,3,2,3,2,2,4,3,71
EMP101348,4.0,2025,Rendra Yudhistira Pradana,483585,2,1,4,4,5,3,1,3,3,34
EMP101349,3.0,2025,Novi Kusuma,146787,4,2,4,5,2,1,2,4,3,62
EMP101350,5.0,2025,Bella Dharma Maulida,942075,2,2,3,3,3,1,1,4,4,64
EMP101351,4.0,2025,Dwi Tamba,726333,1,2,2,3,2,3,2,4,3,69
EMP101352,1.0,2025,Dian Sinaga,389620,3,3,4,6,4,3,3,2,1,49
EMP101353,4.0,2025,Prasetyo Halim,622822,1,1,4,1,4,1,3,1,6,42
EMP101354,3.0,2025,Wulan Aji Rohman,614747,1,4,4,5,3,3,3,3,5,56
EMP101355,1.0,2025,Utami Halim,653137,4,4,3,3,4,2,2,3,2,39
EMP101356,4.0,2025,Yuni Ramadhan,408262,3,4,1,3,1,3,2,2,2,56
EMP101357,,2025,Bayu Zulfikar Hasibuan,633810,3,3,4,6,2,3,2,3,6,31
EMP101358,4.0,2025,Kurnia Maulana,591614,3,4,6,5,5,1,2,2,6,30
EMP101359,4.0,2025,Fajar Iqbal Simanjuntak,897455,2,4,5,6,1,3,2,1,2,92
EMP101360,,2025,Fitri Iqbal Lukman,846588,1,2,5,1,5,2,1,4,4,64
EMP101361,1.0,2025,Adi Pratama,710143,2,2,3,1,1,3,3,2,3,77
EMP101362,5.0,2025,Valdo Kusuma,126509,1,4,6,5,1,1,2,4,1,26
EMP101363,3.0,2025,Rafa Gunawan,442840,1,2,4,2,4,3,2,4,5,28
EMP101364,3.0,2025,Rizky Baskara Handayani,212333,1,1,5,4,2,3,3,4,3,74
EMP101365,4.0,2025,Teguh Setiawan,502864,2,1,6,5,3,3,1,4,6,110
EMP101366,2.0,2025,Rani Firmansyah,293310,3,2,4,2,5,3,2,4,3,67
EMP101367,5.0,2025,Ahmad Nugroho,994183,4,2,2,3,4,2,2,1,3,73
EMP101368,3.0,2025,Julia Herlambang,645475,3,1,3,3,1,3,1,3,3,48
EMP101369,4.0,2025,Dimas Yudhistira Pratomo,831723,3,3,6,6,5,2,3,3,2,65
EMP101370,3.0,2025,Iman Rachman Simanjuntak,792395,3,4,3,1,1,2,1,2,5,55
EMP101371,4.0,2025,Anisa Kurniawan,636494,3,2,2,2,4,2,1,2,5,44
EMP101372,4.0,2025,Adit Gunawan,254668,1,3,6,2,5,3,2,4,3,51
EMP101373,3.0,2025,Hana Aji Sinaga,146003,2,4,3,2,3,1,3,1,3,40
EMP101374,2.0,2025,Anisa Qolbi Kurniawan,528126,2,2,3,3,5,2,1,1,5,14
EMP101375,4.0,2025,Lestari Salsabila,932619,3,2,3,1,3,3,3,3,4,71
EMP101376,3.0,2025,Iman Tamba,198368,2,3,5,1,4,2,2,1,3,74
EMP101377,2.0,2025,Dwi Utama Fauziah,369853,2,4,1,5,3,1,1,2,3,61
EMP101378,,2025,Joko Dharma Utami,538168,2,2,2,3,3,3,2,3,4,73
EMP101379,5.0,2025,Oka Pamungkas,398639,3,4,5,6,1,3,1,4,3,21
EMP101380,4.0,2025,Teguh Utama Pratomo,967444,2,4,4,2,2,3,3,3,1,45
EMP101381,4.0,2025,Kurnia Ridwan,485764,4,4,3,1,4,1,3,1,5,47
EMP101382,4.0,2025,Citra Zulfikar Siregar,197674,2,3,5,3,3,2,2,1,2,79
EMP101383,,2025,Rizky Ramadhan,902995,3,4,4,3,2,2,1,3,1,20
EMP101384,3.0,2025,Indra Ginting,481482,2,1,6,6,5,1,1,2,1,62
EMP101385,3.0,2025,Dian Yudhistira Lestari,528277,2,2,4,4,5,1,3,4,1,19
EMP101386,,2025,Rama Maulida,634264,4,4,3,2,5,2,1,1,4,7
EMP101387,3.0,2025,Zahra Wibowo,568802,3,2,6,6,4,3,3,2,2,27
EMP101388,3.0,2025,Ayunda Tri Hidayat,799232,3,1,3,6,1,2,3,3,6,59
EMP101389,2.0,2025,Rizka Erlangga Siregar,195760,1,1,6,2,1,2,1,1,1,56
EMP101390,3.0,2025,Wahyu Pramudita Gunawan,717529,4,1,1,1,3,1,3,4,5,64
EMP101391,3.0,2025,Dewi Fauziah,171144,3,1,3,4,4,3,2,1,2,4
EMP101392,2.0,2025,Yoga Siregar,572418,1,2,4,2,4,1,1,1,1,64
EMP101393,4.0,2025,Evi Jatmiko Halim,215857,4,4,6,1,5,3,2,4,1,85
EMP101394,3.0,2025,Ari Utami,149080,3,3,4,4,2,2,1,3,4,49
EMP101395,4.0,2025,Nabila Saputra Setiawan,765927,1,4,3,4,2,2,1,1,1,111
EMP101396,5.0,2025,Gita Ginting,406239,3,4,5,3,5,1,1,1,4,36
EMP101397,3.0,2025,Gita Wijaya Setiawan,754546,4,2,4,1,2,2,2,1,3,53
EMP101398,4.0,2025,Umar Kusuma,418828,4,4,3,1,4,1,3,3,2,42
EMP101399,3.0,2025,Utami Rohman,929387,2,1,2,1,4,3,1,4,4,2
EMP101400,4.0,2025,Rendra Rachman Wijaya,659231,1,2,2,1,3,3,3,3,4,18
EMP101401,2.0,2025,Evi Situmorang,437145,2,3,1,1,4,1,3,1,2,74
EMP101402,3.0,2025,Wulan Dharma Nugroho,984541,3,2,2,3,2,1,1,3,3,86
EMP101403,4.0,2025,Oktavia Jatmiko Utami,119343,2,2,2,5,3,3,3,1,5,71
EMP101404,,2025,Rizky Salsabila,775002,4,3,5,3,2,1,2,3,6,43
EMP101405,0.0,2025,Putri Purnama,970175,3,2,5,1,5,2,1,1,6,71
EMP101406,3.0,2025,Ahmad Zulfikar Rohman,797928,2,1,5,1,3,3,1,2,3,82
EMP101407,3.0,2025,Zahra Jatmiko Hartanto,376772,4,4,3,1,2,2,3,1,2,23
EMP101408,3.0,2025,Vania Aji Ginting,951474,2,2,3,6,3,2,3,3,2,53
EMP101409,3.0,2025,Rendra Utama Handayani,265754,1,3,3,5,4,2,3,4,4,58
EMP101410,3.0,2025,Andi Ganesha Handayani,346213,2,4,3,5,3,1,3,3,1,46
EMP101411,3.0,2025,Dwi Firmansyah,333495,3,1,5,6,1,1,2,2,1,73
EMP101412,3.0,2025,Mahendra Kurniawan,156500,2,4,4,3,4,2,1,3,1,38
EMP101413,4.0,2025,Nugroho Fadillah Rahmawati,530852,2,1,5,6,2,1,3,1,4,24
EMP101414,3.0,2025,Rafa Lestari,398371,2,1,4,3,5,3,2,2,5,39
EMP101415,4.0,2025,Hadi Adi Anggara,709064,2,1,6,3,1,3,2,2,2,58
EMP101416,2.0,2025,Prasetyo Tri Halim,932856,1,2,1,4,1,2,1,1,1,1
EMP101417,2.0,2025,Arif Halim,796234,1,1,3,6,5,1,3,1,6,34
EMP101418,2.0,2025,Kartika Kurniawan,147398,4,4,6,1,4,1,2,4,5,3
EMP101419,3.0,2025,Bella Siregar,395992,1,2,1,6,2,3,3,1,4,13
EMP101420,4.0,2025,Cahyo Rachman Indrawan,580080,1,3,3,2,4,3,2,4,1,73
EMP101421,4.0,2025,Galih Santoso,340126,2,2,3,6,4,1,3,2,6,81
EMP101422,2.0,2025,Hana Pratomo,352664,3,1,4,5,2,3,1,4,2,33
EMP101423,3.0,2025,Galih Gunawan,960647,2,3,2,1,3,3,2,3,5,69
EMP101424,3.0,2025,Yoga Aji Hidayat,322449,3,1,6,3,3,1,3,3,6,78
EMP101425,2.0,2025,Wahyu Aji Situmorang,127983,1,3,5,4,2,1,2,4,6,53
EMP101426,3.0,2025,Utami Yulianto,246002,4,2,6,5,3,1,2,1,3,27
EMP101427,4.0,2025,Arif Pratama,201332,3,4,5,4,1,2,3,3,5,53
EMP101428,5.0,2025,Umar Wibowo,102844,1,2,2,3,4,2,3,1,3,90
EMP101429,3.0,2025,Yoga Erlangga Hidayat,826954,3,4,4,1,5,3,1,1,6,40
EMP101430,2.0,2025,Iman Fauziah,775059,4,1,4,6,5,1,1,2,1,22
EMP101431,4.0,2025,Valdo Rahmawati,836128,4,1,1,4,4,1,2,1,2,68
EMP101432,3.0,2025,Lestari Hasibuan,256531,3,2,5,4,3,2,2,1,5,45
EMP101433,4.0,2025,Anisa Zulfikar Rohman,243062,2,1,2,3,2,3,2,4,6,61
EMP101434,3.0,2025,Vania Rachman Gunawan,322171,3,4,6,4,4,1,3,1,6,55
EMP101435,2.0,2025,Bayu Anggara,324330,2,1,3,4,4,1,2,1,4,25
EMP101436,4.0,2025,Nabila Hartanto,137169,1,4,4,2,4,3,2,1,1,66
EMP101437,4.0,2025,Kurnia Zulfikar Indrawan,430009,3,3,4,6,5,2,3,1,4,25
EMP101438,2.0,2025,Kurnia Fauziah,900204,2,1,1,5,2,1,1,4,5,7
EMP101439,5.0,2025,Oka Anugrah Hidayat,316747,1,4,5,5,1,1,2,3,3,57
EMP101440,4.0,2025,Ari Lestari Fauziah,970884,1,2,1,2,5,2,2,2,3,62
EMP101441,3.0,2025,Mahendra Pradana,917908,3,1,6,1,5,3,1,3,1,103
EMP101442,3.0,2025,Valdo Saputra Fauziah,408683,4,4,2,5,1,1,1,4,1,65
EMP101443,4.0,2025,Teguh Iqbal Siregar,860755,2,3,2,6,1,2,2,2,1,54
EMP101444,3.0,2025,Rizky Siregar,307091,1,3,4,1,2,3,2,3,5,63
EMP101445,3.0,2025,Ayunda Qolbi Hartanto,427876,1,1,2,3,5,1,3,1,5,45
EMP101446,5.0,2025,Fitri Adi Pratomo,779300,2,4,4,1,2,2,1,4,3,67
EMP101447,3.0,2025,Rendra Pramudita Situmorang,242430,3,3,4,6,5,1,1,4,1,52
EMP101448,4.0,2025,Dewi Herlambang,305213,3,2,4,4,5,3,3,1,3,5
EMP101449,1.0,2025,Bella Hidayat,678396,4,2,1,3,1,1,1,2,4,73
EMP101450,4.0,2025,Fajar Iqbal Permadi,446766,3,4,4,2,5,1,2,3,4,42
EMP101451,5.0,2025,Bayu Kusuma,981956,1,2,1,1,2,1,1,2,5,103
EMP101452,2.0,2025,Dimas Wibowo,149085,2,3,3,1,2,2,2,2,6,25
EMP101453,4.0,2025,Adi Saputra Pratomo,939508,3,4,4,6,4,3,1,2,3,68
EMP101454,3.0,2025,Utami Adi Siregar,312842,1,3,5,1,3,2,2,1,2,45
EMP101455,4.0,2025,Galih Mahardika Wibowo,224922,3,1,6,2,1,3,1,4,3,68
EMP101456,4.0,2025,Nurlita Rachman Ramadhan,823516,3,1,4,5,4,3,3,4,1,59
EMP101457,2.0,2025,Arif Simanjuntak,105267,3,1,5,6,5,3,2,3,1,93
EMP101458,4.0,2025,Oktavia Kusuma Pratama,761657,3,4,4,1,5,2,2,3,2,22
EMP101459,4.0,2025,Hadi Qolbi Ananda,235841,4,4,2,5,1,1,3,1,1,63
EMP101460,5.0,2025,Zahra Fadillah Saputra,748578,1,4,4,6,1,3,1,2,6,66
EMP101461,3.0,2025,Dimas Halim Wijaya,643168,4,1,5,5,1,1,1,3,2,76
EMP101462,3.0,2025,Dwi Pratomo,341362,3,1,3,1,1,1,2,3,4,50
EMP101463,4.0,2025,Budi Mahendra,787531,4,1,5,3,5,3,3,3,3,2
EMP101464,1.0,2025,Arif Utami,220959,3,4,1,2,2,3,2,3,2,37
EMP101465,3.0,2025,Oka Lestari Simanjuntak,411583,2,3,6,2,4,3,3,3,2,84
EMP101466,2.0,2025,Kartika Ramadhan,646496,1,4,1,4,3,3,1,3,5,97
EMP101467,4.0,2025,Bella Aji Siregar,117243,1,4,2,5,1,1,1,2,3,35
EMP101468,3.0,2025,Yuni Nugroho,465492,4,4,6,5,1,2,1,4,6,10
EMP101469,4.0,2025,Rizka Wijaya Kurniawan,867698,4,3,1,2,1,1,1,2,3,32
EMP101470,4.0,2025,Citra Simanjuntak,419209,2,4,4,2,1,1,1,1,1,76
EMP101471,4.0,2025,Rani Hidayat,329381,1,4,5,4,3,3,1,4,3,46
EMP101472,3.0,2025,Mahendra Baskara Purnama,165090,2,1,5,5,2,1,1,2,4,41
EMP101473,4.0,2025,Kurnia Lukman,215548,3,1,6,3,4,1,2,3,4,110
EMP101474,3.0,2025,Hadi Ramadhan,439908,3,2,2,2,1,1,3,2,3,28
EMP101475,2.0,2025,Rifqi Permadi,196972,1,1,5,1,1,2,1,2,3,51
EMP101476,3.0,2025,Mahendra Wijaya Pamungkas,520267,2,2,2,2,2,2,1,1,4,95
EMP101477,4.0,2025,Putri Indrawan,114271,4,3,1,3,2,3,2,3,2,16
EMP101478,1.0,2025,Ayunda Wibowo,785899,3,1,3,5,1,2,3,1,2,79
EMP101479,,2025,Oka Wibowo,868709,2,4,3,5,2,3,3,4,1,9
EMP101480,4.0,2025,Rizki Yudhistira Hartanto,373519,2,4,6,5,4,1,1,1,6,45
EMP101481,3.0,2025,Bella Situmorang,985645,2,1,2,2,5,1,3,4,2,88
