employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,papi_score
EMP100165,Kurnia Nugroho,272376,4,4,6,1,5,1,3,3,6,18,48,39,CS,Conscientious-Steadiness,ENTP,123.0,29.0,5,5.368421052631579
EMP100166,Wahyu Yulianto,212302,2,3,4,4,3,3,1,3,3,34,38,31,IC,Influencer-Conscientious,ISFP,,,10,5.666666666666667
EMP100167,Eko Zulfikar,595197,3,2,4,2,5,3,1,3,2,84,67,21,CD,Conscientious-Dominant,ESTP,119.0,24.0,1,3.8333333333333335
EMP100168,Wahyu Rachman Utami,459611,1,2,3,2,4,1,3,2,3,77,33,65,CI,Conscientious-Influencer,ISTJ,114.0,34.0,1,4.764705882352941
EMP100169,Intan Permadi,292727,2,4,4,3,3,2,2,2,6,55,90,43,CS,Conscientious-Steadiness,ESFP,101.0,20.0,3,4.368421052631579
EMP100170,Dinda Wijaya Zulfikar,889308,4,4,1,4,1,3,1,1,5,103,55,95,CI,Conscientious-Influencer,INFJ,,,1,5.368421052631579
EMP100171,Nadia Yulianto,164530,1,1,2,3,5,3,3,3,2,44,91,66,IC,Influencer-Conscientious,ISFJ,136.0,22.0,4,5.277777777777778
EMP100172,Dinda Ridwan,746866,3,4,6,3,2,1,3,3,6,15,77,34,CI,Conscientious-Influencer,ENTP,115.0,22.0,10,5.9
EMP100173,Ahmad Wijaya,181237,4,3,6,6,5,2,3,3,1,81,75,42,ID,Influencer-Dominant,INTP,,27.0,2,4.842105263157895
EMP100174,Ayunda Nabila Ramadhan,137718,3,4,5,4,3,2,2,3,5,74,70,77,IC,Influencer-Conscientious,ESFJ,,,4,5.444444444444445
EMP100175,Budi Hasibuan,757262,1,2,2,5,4,1,1,4,6,28,30,89,IC,Influencer-Conscientious,ESFJ,133.0,25.0,3,4.944444444444445
EMP100176,Fajar Firmansyah,952140,3,3,6,3,3,1,1,1,4,10,54,47,SD,Steadiness-Dominant,ENTP,134.0,38.0,6,4.277777777777778
EMP100177,Rama Mahardika Wijaya,228799,2,1,5,6,4,1,3,3,4,19,57,28,DI,Dominant-Influencer,INTJ,86.0,28.0,3,6.2631578947368425
EMP100178,Nurlita Siregar,371453,3,3,4,1,2,3,1,2,3,56,73,63,DI,Dominant-Influencer,ESFJ,106.0,27.0,2,5.2631578947368425
EMP100179,Andi Santoso,255408,2,1,5,4,5,2,3,3,3,41,57,94,SD,Steadiness-Dominant,ESTJ,,,2,4.7
EMP100180,Evi Kurniawan,281925,2,1,1,1,1,2,1,4,4,44,97,58,CS,Conscientious-Steadiness,INTJ,101.0,42.0,10,4.777777777777778
EMP100181,Dewi Mahardika Salsabila,564954,1,2,4,4,5,1,1,4,3,63,57,82,DC,Dominant-Conscientious,ESFJ,,,8,5.368421052631579
EMP100182,Joko Kusuma Maulana,980488,3,3,4,4,5,3,1,2,6,49,27,67,CD,Conscientious-Dominant,ENTP,,,6,5.470588235294118
EMP100183,Valdo Herlambang,212000,1,1,2,4,5,2,3,4,6,16,29,87,CI,Conscientious-Influencer,INTP,,,3,4.888888888888889
EMP100184,Rizka Pamungkas,270387,4,3,3,1,5,2,3,3,2,62,26,44,CS,Conscientious-Steadiness,ENTJ,113.0,26.0,3,6.0625
EMP100185,Yuni Anugrah Subekti,360441,3,1,6,2,4,2,2,3,1,59,31,68,SD,Steadiness-Dominant,INFJ,,28.0,3,5.894736842105263
EMP100186,Rizki Halim,489939,3,4,3,5,3,3,2,2,6,59,34,44,CI,Conscientious-Influencer,ENTP,128.0,37.0,9,5.055555555555555
EMP100187,Ayu Tamba,561710,2,4,6,6,5,2,1,2,1,39,72,88,CD,Conscientious-Dominant,ENFP,88.0,23.0,7,5.473684210526316
EMP100188,Novi Pramudita Syahputra,711579,3,3,1,1,4,3,3,3,1,7,90,92,DI,Dominant-Influencer,INFP,92.0,26.0,4,5.277777777777778
EMP100189,Andi Ganesha Hartanto,355817,3,3,1,3,2,2,3,4,6,78,22,30,CI,Conscientious-Influencer,ENFJ,129.0,25.0,2,4.5
EMP100190,Kartika Santoso,820251,2,1,5,6,3,3,1,3,6,45,88,99,ID,Influencer-Dominant,INFP,112.0,19.0,5,5.1875
EMP100191,Cahyo Wijaya,731090,3,1,5,1,4,1,1,2,4,61,45,44,SC,Steadiness-Conscientious,ENFJ,138.0,18.0,6,4.277777777777778
EMP100192,Yoga Handayani,437723,3,1,5,2,5,3,2,3,6,86,70,35,SI,Steadiness-Influencer,INTP,111.0,34.0,2,6.15
EMP100193,Kurnia Anugrah Kurniawan,263702,4,2,5,2,1,1,1,4,1,38,26,39,DI,Dominant-Influencer,INFJ,134.0,30.0,10,4.888888888888889
EMP100194,Arif Hasibuan,345752,3,2,1,3,1,1,2,1,2,41,58,59,CD,Conscientious-Dominant,ISFP,109.0,34.0,9,4.294117647058823
EMP100195,Fitri Purnama,395742,3,3,3,6,1,1,2,4,3,29,72,27,IC,Influencer-Conscientious,ENFJ,124.0,31.0,8,5.157894736842105
EMP100196,Kurnia Situmorang,229790,3,3,2,4,4,1,3,4,3,34,98,73,DS,Dominant-Steadiness,ISFJ,,,3,5.111111111111111
EMP100197,Fitri Santoso,895048,1,4,4,5,4,1,3,1,3,15,51,52,CI,Conscientious-Influencer,INFJ,83.0,27.0,1,4.65
EMP100198,Citra Baskara Suharto,693575,2,4,1,2,1,3,2,1,4,66,20,30,SD,Steadiness-Dominant,ESTJ,87.0,20.0,9,5.0
EMP100199,Valdo Zulfikar Halim,571816,1,3,1,5,2,3,2,3,4,70,99,23,CI,Conscientious-Influencer,,97.0,24.0,9,5.882352941176471
EMP100200,Lestari Pratomo,560557,4,1,5,2,2,2,2,2,3,46,24,99,CI,Conscientious-Influencer,ISTJ,102.0,25.0,7,5.15
EMP100201,Gita Ganesha Santoso,960157,4,2,1,5,4,3,3,2,5,29,39,98,DC,Dominant-Conscientious,ISFJ,101.0,31.0,9,5.157894736842105
EMP100202,Rizky Anugrah Suharto,899344,3,3,4,3,2,1,1,1,3,26,64,24,SI,Steadiness-Influencer,ENFP,111.0,21.0,2,5.176470588235294
EMP100203,Teguh Kusuma Siregar,261676,1,3,1,5,3,2,1,1,4,46,72,74,CD,Conscientious-Dominant,ESFP,92.0,29.0,2,4.842105263157895
EMP100204,Utami Candra Ginting,744103,1,4,4,4,5,2,1,2,3,75,59,84,CI,Conscientious-Influencer,ISFJ,,,6,5.473684210526316
EMP100205,Vania Adi Nugroho,360370,4,3,3,2,4,1,3,2,5,12,61,36,CS,Conscientious-Steadiness,INFJ,139.0,28.0,5,4.944444444444445
EMP100206,Sari Pratomo,360509,1,4,4,6,1,2,3,1,3,38,24,40,IS,Influencer-Steadiness,INTJ,115.0,33.0,6,5.222222222222222
EMP100207,Lestari Qolbi Setiawan,214779,1,2,1,1,4,3,2,1,3,54,62,95,,Dominant-Influencer,ESTJ,91.0,26.0,7,5.388888888888889
EMP100208,Hadi Tri Maulida,256506,3,3,1,6,2,3,2,1,2,79,92,48,DI,Dominant-Influencer,ESFP,89.0,33.0,2,6.1
EMP100209,Nugroho Pamungkas,244390,2,2,6,6,1,2,1,4,5,45,29,34,IS,Influencer-Steadiness,ESTJ,126.0,21.0,6,4.842105263157895
EMP100210,Zaki Jatmiko Sinaga,141771,1,4,4,4,1,3,2,4,3,56,32,73,ID,Influencer-Dominant,ISTJ,,,7,4.631578947368421
EMP100211,Dian Tri Pratomo,642425,3,1,1,3,4,3,1,4,5,38,27,69,DC,Dominant-Conscientious,INTJ,135.0,30.0,2,4.9375
EMP100212,Galih Kurniawan,286882,3,1,5,5,5,3,3,3,4,14,91,31,ID,Influencer-Dominant,INTP,92.0,31.0,8,4.5
EMP100213,Rizky Permadi,636241,4,2,4,6,2,2,3,3,1,59,41,36,DS,Dominant-Steadiness,ENTJ,94.0,32.0,4,5.0
EMP100214,Oktavia Subekti,709787,1,1,5,4,4,2,3,2,1,16,43,99,CD,Conscientious-Dominant,INTP,,,4,5.578947368421052
EMP100215,Valdo Wijaya,822227,2,2,1,1,3,1,1,3,4,97,64,79,CS,Conscientious-Steadiness,ENFP,105.0,20.0,7,4.555555555555555
EMP100216,Sari Ananda,408721,4,1,5,6,5,1,2,4,4,10,85,20,DC,Dominant-Conscientious,INFP,111.0,25.0,5,4.894736842105263
EMP100217,Luthfi Purnama,738931,2,3,1,5,4,3,1,1,2,35,66,88,SC,Steadiness-Conscientious,INTP,,32.0,1,5.578947368421052
EMP100218,Ayu Lukman,945788,4,4,2,6,1,2,2,3,1,35,59,98,ID,Influencer-Dominant,ESTP,95.0,27.0,1,5.166666666666667
EMP100219,Julia Kusuma Santoso,398604,3,1,5,5,3,2,2,1,4,14,69,52,ID,Influencer-Dominant,ENTJ,106.0,39.0,2,4.6875
EMP100220,Rizka Adi Setiawan,454642,2,2,6,6,3,3,1,4,5,63,56,76,SI,Steadiness-Influencer,INTP,84.0,18.0,1,4.421052631578948
EMP100221,Dimas Qolbi Maulana,565432,4,4,2,3,3,3,1,1,1,3,61,50,SI,Steadiness-Influencer,ESFJ,119.0,33.0,5,5.055555555555555
EMP100222,Luthfi Wijaya,476268,2,3,1,1,4,2,2,3,1,88,30,93,CD,Conscientious-Dominant,INTJ,88.0,28.0,4,5.222222222222222
EMP100223,Utami Mahardika Rohman,812910,4,3,2,3,4,3,3,4,3,2,61,96,IS,Influencer-Steadiness,ENFP,96.0,23.0,8,5.444444444444445
EMP100224,Rafa Maulida,414878,1,2,4,2,1,1,3,1,4,75,79,67,CD,Conscientious-Dominant,ENFJ,114.0,22.0,8,4.388888888888889
EMP100225,Fajar Purnama,410679,3,1,6,3,1,1,3,3,2,48,38,28,SI,Steadiness-Influencer,,123.0,31.0,4,4.6875
EMP100226,Nabila Simanjuntak,407321,2,1,4,3,1,1,1,2,4,11,76,73,CS,Conscientious-Steadiness,ENTP,124.0,30.0,8,5.588235294117647
EMP100227,Wulan Suharto,836120,2,4,1,6,4,3,2,2,4,61,39,89,DS,Dominant-Steadiness,ISTJ,102.0,24.0,4,4.75
EMP100228,Satya Candra Handayani,827729,4,2,2,2,4,1,2,2,4,53,97,46,ID,Influencer-Dominant,ISFJ,116.0,29.0,6,4.631578947368421
EMP100229,Rizki Putra,636376,2,2,6,5,5,3,3,3,5,22,69,55,CI,Conscientious-Influencer,ISFP,103.0,12.0,8,4.294117647058823
EMP100230,Eko Indrawan,222544,4,4,1,2,1,3,2,2,4,91,30,63,IC,Influencer-Conscientious,ESFP,90.0,18.0,7,5.2105263157894735
EMP100231,Satya Halim Hidayat,732788,3,4,1,3,5,1,2,2,3,17,60,70,SI,Steadiness-Influencer,ENFP,139.0,23.0,6,4.5
EMP100232,Zaki Ridwan,501019,1,1,1,4,4,3,3,3,2,65,59,75,IC,Influencer-Conscientious,ESTJ,,,9,5.5625
EMP100233,Utami Iqbal Gunawan,240856,2,4,6,5,4,3,2,4,6,66,81,41,,Influencer-Conscientious,ENFP,125.0,31.0,5,4.842105263157895
EMP100234,Galih Jatmiko Maulana,213578,4,2,6,3,2,3,2,4,5,19,76,87,IC,Influencer-Conscientious,ENTJ,117.0,31.0,3,5.388888888888889
EMP100235,Bayu Maulida,886319,4,3,6,6,2,1,2,3,2,36,24,57,CI,Conscientious-Influencer,ESFP,88.0,24.0,5,4.947368421052632
EMP100236,Teguh Santoso,274035,1,3,4,5,4,3,1,3,4,20,58,84,IS,Influencer-Steadiness,ISFP,116.0,31.0,2,3.5
EMP100237,Sari Halim Siregar,225799,4,3,2,5,5,3,3,3,1,36,54,80,CS,Conscientious-Steadiness,ESFJ,140.0,34.0,1,5.25
EMP100238,Dewi Siregar,729851,1,3,1,4,3,1,1,3,1,98,63,20,DI,Dominant-Influencer,ESFJ,,,5,4.315789473684211
EMP100239,Dimas Sinaga,307781,1,2,1,4,3,1,2,3,6,16,47,41,CS,Conscientious-Steadiness,ISFP,,,3,5.611111111111111
EMP100240,Oktavia Hartanto,589164,1,3,1,2,5,3,1,3,1,19,26,35,SI,Steadiness-Influencer,ENFP,84.0,28.0,1,5.055555555555555
EMP100241,Sari Saputra Lukman,692319,4,2,6,4,2,1,2,1,6,81,98,89,,Conscientious-Steadiness,ISTJ,,,8,4.75
EMP100242,Rifqi Pamungkas,761064,4,1,2,5,2,2,2,2,3,52,46,97,CS,Conscientious-Steadiness,ESFP,93.0,24.0,2,5.555555555555555
EMP100243,Sari Yudhistira Setiawan,828379,2,3,2,2,2,2,1,4,5,40,30,50,SI,Steadiness-Influencer,ISFP,116.0,34.0,5,4.421052631578948
EMP100244,Zaki Suharto,107836,1,2,3,3,4,1,2,3,4,85,84,47,DC,Dominant-Conscientious,INTJ,128.0,36.0,1,5.421052631578948
EMP100245,Budi Kurniawan,773435,2,1,3,4,1,2,2,2,4,79,63,98,,Steadiness-Dominant,ISTJ,,,9,5.466666666666667
EMP100246,Rizky Subekti,415281,1,1,3,3,3,3,1,2,2,28,38,61,CS,Conscientious-Steadiness,ESTJ,82.0,24.0,7,5.222222222222222
EMP100247,Hadi Ganesha Wijaya,546699,1,1,1,3,1,3,3,1,5,59,82,58,IC,Influencer-Conscientious,ENFJ,85.0,21.0,8,4.789473684210527
EMP100248,Ahmad Erlangga Siregar,937306,2,3,1,5,1,2,2,3,4,7,54,20,SI,Steadiness-Influencer,,102.0,34.0,3,3.941176470588236
EMP100249,Evi Ridwan,878002,4,4,2,6,2,3,1,1,5,82,36,42,SI,Steadiness-Influencer,ISFJ,86.0,29.0,6,5.176470588235294
EMP100250,Arif Mahardika Kusuma,284620,4,2,1,1,4,1,3,4,6,56,33,50,DI,Dominant-Influencer,ENFP,89.0,28.0,1,4.578947368421052
EMP100251,Vania Halim Santoso,686738,1,3,3,3,5,3,2,2,5,25,64,20,SC,Steadiness-Conscientious,ISTP,121.0,25.0,7,5.842105263157895
EMP100252,Wulan Adi Mahendra,178638,2,2,6,5,3,3,1,1,5,65,35,34,SD,Steadiness-Dominant,ENFJ,105.0,25.0,5,5.25
EMP100253,Putri Kusuma,728438,2,2,2,5,5,2,2,2,6,83,48,93,IC,Influencer-Conscientious,INTP,91.0,23.0,2,4.4375
EMP100254,Wulan Salsabila,372212,1,4,1,3,2,3,1,1,6,55,99,39,ID,Influencer-Dominant,ESTJ,84.0,13.0,9,5.631578947368421
EMP100255,Cahyo Anggara,299456,3,3,2,2,1,2,2,2,4,49,96,52,SD,Steadiness-Dominant,INFP,121.0,25.0,1,5.052631578947368
EMP100256,Maya Dharma Pamungkas,372471,3,4,2,6,3,1,2,3,2,54,59,25,CD,Conscientious-Dominant,ISFJ,80.0,38.0,3,5.294117647058823
EMP100257,Zahra Aji Zulfikar,761892,2,1,3,4,1,2,3,4,6,85,54,95,SC,Steadiness-Conscientious,,,,9,4.315789473684211
EMP100258,Fitri Adi Maulana,987651,1,3,4,5,3,1,1,1,1,4,74,63,DS,Dominant-Steadiness,INFJ,121.0,29.0,5,5.7368421052631575
EMP100259,Gita Ridwan,873855,2,1,6,5,3,3,3,1,6,52,97,22,CI,Conscientious-Influencer,INFP,88.0,34.0,2,4.947368421052632
EMP100260,Ahmad Pramudita Siregar,774643,4,4,2,5,1,2,2,1,4,88,42,80,ID,Influencer-Dominant,ESTP,87.0,14.0,1,5.157894736842105
EMP100261,Valdo Gunawan,998529,1,1,1,5,5,3,1,2,1,42,43,53,IS,Influencer-Steadiness,INFP,138.0,18.0,6,5.315789473684211
EMP100262,Iman Baskara Saputra,712560,1,2,4,2,4,1,2,3,1,55,94,31,DS,Dominant-Steadiness,ISFJ,136.0,19.0,4,4.388888888888889
EMP100263,Maya Handayani,335338,2,4,1,6,2,1,2,2,4,70,73,79,DS,Dominant-Steadiness,ESFJ,123.0,24.0,1,4.842105263157895
EMP100264,Citra Utami,662357,2,1,1,5,5,3,2,3,3,95,38,97,SD,Steadiness-Dominant,ESTP,91.0,19.0,3,4.411764705882353
EMP100265,Citra Yulianto,688712,4,1,3,3,4,3,1,3,5,47,77,55,IS,Influencer-Steadiness,ENTP,91.0,29.0,7,4.764705882352941
EMP100266,Prasetyo Firmansyah,672031,2,1,6,2,5,1,3,1,4,49,26,39,SI,Steadiness-Influencer,ISFP,98.0,33.0,3,5.0
EMP100267,Nurlita Saputra Sinaga,872771,4,1,4,4,1,1,2,2,2,61,69,62,CD,Conscientious-Dominant,ENFP,,,7,5.444444444444445
EMP100268,Nadia Tri Fauziah,935756,1,3,5,2,2,1,1,1,3,73,98,67,DC,Dominant-Conscientious,ENTP,94.0,33.0,6,5.0
EMP100269,Zahra Pramudita Kusuma,772941,2,1,1,1,3,2,2,1,3,81,26,20,CS,Conscientious-Steadiness,ISFP,84.0,25.0,6,5.631578947368421
EMP100270,Rani Aji Setiawan,325137,2,1,5,3,2,1,2,2,4,53,98,22,DS,Dominant-Steadiness,ISTP,85.0,22.0,1,6.0
EMP100271,Rani Nugroho,504606,2,3,4,6,1,1,2,4,2,102,55,36,IC,Influencer-Conscientious,ISFJ,92.0,21.0,1,6.05
EMP100272,Yoga Qolbi Herlambang,509363,1,1,6,5,5,1,3,3,2,60,71,22,CS,Conscientious-Steadiness,INFJ,,24.0,5,4.315789473684211
EMP100273,Rani Wibowo,313299,4,1,1,4,3,2,2,2,3,48,22,35,IC,Influencer-Conscientious,ESFJ,,,2,4.7368421052631575
EMP100274,Nabila Anugrah Gunawan,489184,2,1,6,5,5,3,2,3,4,34,98,46,DS,Dominant-Steadiness,ENFJ,94.0,40.0,10,4.111111111111111
EMP100275,Evi Maulana,622572,1,3,5,3,2,1,2,2,3,58,95,38,CI,Conscientious-Influencer,ESFJ,125.0,26.0,3,4.421052631578948
EMP100276,Maya Fauziah,204779,3,2,2,4,4,1,1,1,1,47,67,59,SI,Steadiness-Influencer,ENFJ,,,4,6.470588235294118
EMP100277,Nadia Handayani,161543,3,2,1,5,2,3,1,1,1,31,49,62,CD,Conscientious-Dominant,ESFP,119.0,36.0,1,5.55
EMP100278,Tania Qolbi Lukman,392035,2,3,2,6,3,3,1,1,2,57,84,46,CD,Conscientious-Dominant,ISTJ,,28.0,6,5.2631578947368425
EMP100279,Julia Wibowo,344811,2,2,1,1,2,1,1,3,6,73,73,36,,Steadiness-Influencer,ENTJ,106.0,30.0,3,5.315789473684211
EMP100280,Yuni Nabila Handayani,934524,3,2,4,2,2,3,3,1,6,72,26,63,DC,Dominant-Conscientious,ESFJ,119.0,13.0,2,5.294117647058823
EMP100281,Bella Qolbi Ridwan,924171,3,3,5,5,1,3,2,1,6,29,43,40,CD,Conscientious-Dominant,ESTJ,93.0,27.0,6,5.052631578947368
EMP100282,Indra Siregar,149631,4,4,4,1,4,2,3,2,4,35,91,61,SC,Steadiness-Conscientious,INTJ,126.0,37.0,8,4.333333333333333
EMP100283,Wahyu Anggara,567119,3,3,5,5,3,1,1,4,2,39,32,47,CS,Conscientious-Steadiness,ESFP,139.0,33.0,9,6.3
EMP100284,Julia Maulana,793398,3,2,1,2,2,3,2,4,5,27,46,48,IC,Influencer-Conscientious,ISFJ,98.0,22.0,2,5.571428571428571
EMP100285,Adi Mahardika Setiawan,651681,3,2,4,3,1,3,2,2,4,15,29,87,CI,Conscientious-Influencer,INFP,140.0,27.0,8,6.444444444444445
EMP100286,Hana Wijaya Anggara,712677,4,1,3,2,4,3,3,2,3,24,96,60,IS,Influencer-Steadiness,,96.0,25.0,6,4.941176470588236
EMP100287,Bella Mahendra,574973,1,4,2,5,5,3,1,3,1,18,90,68,,Dominant-Influencer,ESTJ,104.0,37.0,6,4.4
EMP100288,Budi Rachman Ramadhan,264342,4,2,5,3,3,2,2,3,3,54,29,70,ID,Influencer-Dominant,ISTP,82.0,21.0,6,4.666666666666667
EMP100289,Teguh Hasibuan,306961,4,1,1,2,4,1,2,3,5,6,97,26,SI,Steadiness-Influencer,ISTP,88.0,25.0,9,4.294117647058823
EMP100290,Ahmad Mahardika Firmansyah,971323,4,4,1,5,3,2,2,1,2,19,78,60,DI,Dominant-Influencer,,85.0,32.0,2,4.833333333333333
EMP100291,Cahyo Pratomo,508086,3,2,1,2,4,1,1,1,5,20,39,31,CD,Conscientious-Dominant,ISTP,123.0,26.0,6,5.222222222222222
EMP100292,Wahyu Halim Zulfikar,883265,4,4,4,6,2,3,2,2,3,2,83,36,CS,Conscientious-Steadiness,ENFJ,92.0,25.0,3,4.4
EMP100293,Sari Fadillah Mahendra,992880,2,1,5,6,3,3,2,1,2,88,81,66,DI,Dominant-Influencer,INFJ,82.0,27.0,7,4.176470588235294
EMP100294,Fitri Dharma Hidayat,354680,2,2,5,6,5,1,3,3,5,65,92,78,CI,Conscientious-Influencer,INFJ,124.0,25.0,5,5.2631578947368425
EMP100295,Hadi Dharma Siregar,759978,3,3,5,3,5,3,1,2,3,33,84,73,CS,Conscientious-Steadiness,INTP,102.0,30.0,10,5.333333333333333
EMP100296,Bayu Nugroho,234846,1,3,3,3,1,3,2,2,3,49,92,54,ID,Influencer-Dominant,ISFP,84.0,24.0,4,4.25
EMP100297,Yoga Salsabila,139161,1,2,6,5,5,2,3,1,1,65,27,65,DS,Dominant-Steadiness,INFP,135.0,29.0,8,4.611111111111111
EMP100298,Yuni Iqbal Saputra,364358,3,2,5,3,5,3,2,3,3,65,99,62,SC,Steadiness-Conscientious,ESFP,81.0,29.0,5,4.277777777777778
EMP100299,Fajar Rachman Ridwan,970290,2,1,3,3,5,3,3,2,1,13,40,71,IC,Influencer-Conscientious,ENTJ,125.0,23.0,8,4.7368421052631575
EMP100300,Rama Lukman,997537,3,1,6,2,5,3,2,1,5,25,99,80,,Dominant-Steadiness,ENFJ,126.0,31.0,4,5.0
EMP100301,Rama Zulfikar,994634,2,1,4,6,3,3,2,2,6,31,36,72,SI,Steadiness-Influencer,ENTP,123.0,23.0,7,3.941176470588236
EMP100302,Rizky Ginting,742035,2,2,6,3,5,2,3,4,2,3,56,74,IC,Influencer-Conscientious,INTP,130.0,26.0,10,4.315789473684211
EMP100303,Bayu Wijaya Maulida,548503,2,4,6,2,5,3,3,2,1,95,44,86,DC,Dominant-Conscientious,ENFP,94.0,23.0,10,5.117647058823529
EMP100304,Valdo Halim,860350,2,4,3,4,1,2,2,1,4,49,62,53,CI,Conscientious-Influencer,,,,7,5.75
EMP100305,Indra Herlambang,561242,1,2,5,6,2,2,1,3,3,68,59,76,,Conscientious-Influencer,ESTJ,113.0,25.0,9,5.222222222222222
EMP100306,Dinda Kusuma Ananda,169031,4,4,2,1,3,2,1,4,2,24,22,59,,Dominant-Influencer,ESTJ,,39.0,6,5.0
EMP100307,Sari Indrawan,969311,4,3,4,4,4,3,2,3,2,29,40,52,SC,Steadiness-Conscientious,ESFJ,,,10,4.7368421052631575
EMP100308,Nugroho Subekti,490001,2,2,3,5,2,3,3,1,2,52,98,26,DI,Dominant-Influencer,ESFP,105.0,24.0,6,5.2105263157894735
EMP100309,Valdo Ridwan,581369,4,3,2,5,5,3,3,3,5,61,91,95,SC,Steadiness-Conscientious,ENTP,120.0,28.0,1,4.421052631578948
EMP100310,Rendra Pradana,470444,4,3,4,2,2,1,3,4,1,49,21,92,SI,Steadiness-Influencer,ESFP,91.0,31.0,5,5.631578947368421
EMP100311,Maya Pramudita Zulfikar,192380,4,3,6,3,4,2,3,4,3,62,71,46,IS,Influencer-Steadiness,INTP,102.0,23.0,10,4.5
EMP100312,Maya Lestari,273935,1,1,6,4,1,2,2,4,5,20,53,24,ID,Influencer-Dominant,INTJ,,,10,5.888888888888889
EMP100313,Budi Qolbi Hidayat,928862,1,3,2,3,4,3,1,3,4,50,85,69,,Influencer-Dominant,INTP,105.0,30.0,4,5.45
EMP100314,Yuni Herlambang,183351,4,1,2,3,4,3,1,1,4,14,66,35,SC,Steadiness-Conscientious,INTJ,116.0,22.0,1,4.722222222222222
EMP100315,Rama Kusuma,705053,1,2,2,1,5,3,1,4,4,70,77,50,CS,Conscientious-Steadiness,ISFP,99.0,28.0,2,5.157894736842105
EMP100316,Joko Siregar,586510,3,1,6,5,4,3,1,1,3,40,63,34,DC,Dominant-Conscientious,ISFP,82.0,28.0,7,4.894736842105263
EMP100317,Budi Herlambang,982097,4,4,6,5,1,3,2,3,6,76,43,64,ID,Influencer-Dominant,ISFP,95.0,35.0,6,4.0
EMP100318,Rafa Lestari Fauziah,189958,3,3,3,4,1,3,1,4,1,31,58,90,ID,Influencer-Dominant,ENFP,,,1,6.473684210526316
EMP100319,Valdo Anugrah Ramadhan,956018,4,3,5,1,4,3,2,4,4,101,60,44,SD,Steadiness-Dominant,,139.0,32.0,7,5.333333333333333
EMP100320,Budi Hartanto,684733,2,4,3,3,3,3,2,1,3,25,46,82,DS,Dominant-Steadiness,ISFP,99.0,22.0,6,5.368421052631579
EMP100321,Wulan Iqbal Herlambang,615567,2,1,1,3,5,2,3,3,1,42,80,47,SI,Steadiness-Influencer,INFJ,136.0,31.0,10,4.2631578947368425
EMP100322,Rizka Pramudita Suharto,975189,2,3,6,2,5,2,2,3,2,56,83,90,DS,Dominant-Steadiness,ISTP,85.0,25.0,10,4.882352941176471
EMP100323,Umar Indrawan,930718,4,1,2,1,1,3,3,2,6,8,65,90,CD,Conscientious-Dominant,ENFP,92.0,32.0,2,4.5
EMP100324,Intan Halim,519062,2,4,4,2,3,3,1,3,5,48,47,47,CI,Conscientious-Influencer,ISTP,108.0,28.0,5,4.117647058823529
EMP100325,Wahyu Kusuma Hartanto,242437,1,3,2,5,5,1,3,4,2,34,58,66,DC,Dominant-Conscientious,INTP,,35.0,5,5.1
EMP100326,Rizka Qolbi Mahendra,978884,2,4,4,5,2,3,1,3,6,55,38,47,ID,Influencer-Dominant,ISTP,92.0,36.0,2,4.294117647058823
EMP100327,Vania Rachman Utami,230456,4,1,3,1,4,3,1,3,5,86,48,22,SC,Steadiness-Conscientious,ENFJ,122.0,33.0,3,5.666666666666667
EMP100328,Tania Yudhistira Simanjuntak,949570,2,1,6,1,3,3,2,2,6,37,80,30,IS,Influencer-Steadiness,ENTP,130.0,38.0,2,5.684210526315789
EMP100329,Galih Iqbal Pamungkas,896333,1,1,5,5,2,1,3,2,4,41,93,48,DI,Dominant-Influencer,ISTP,92.0,19.0,3,4.578947368421052
EMP100330,Kartika Gunawan,729686,3,2,3,6,4,3,2,3,5,25,93,76,IC,Influencer-Conscientious,ESTP,,36.0,1,4.666666666666667
EMP100331,Julia Tri Hartanto,217008,1,4,1,5,3,1,1,3,1,39,74,31,ID,Influencer-Dominant,,127.0,28.0,10,4.833333333333333
EMP100332,Dewi Maulida,537866,4,1,1,5,5,2,1,1,2,58,57,26,CD,Conscientious-Dominant,ISFP,95.0,25.0,8,5.944444444444445
EMP100333,Mahendra Putra,554252,4,1,5,5,5,3,3,4,6,47,64,56,CS,Conscientious-Steadiness,ENFP,92.0,24.0,4,4.473684210526316
EMP100334,Sari Maulana,857262,3,2,4,4,1,1,3,3,3,42,24,88,DC,Dominant-Conscientious,ENFJ,,,5,5.15
EMP100335,Mahendra Pramudita Purnama,567404,4,2,4,5,3,3,1,3,2,66,85,31,,Influencer-Steadiness,INFP,119.0,37.0,5,4.5
EMP100336,Evi Pratomo,873097,3,4,1,5,4,3,3,1,6,26,46,96,SI,Steadiness-Influencer,ISTJ,117.0,30.0,5,4.789473684210527
EMP100337,Anisa Situmorang,434979,1,4,2,3,4,2,1,4,1,87,53,78,,Steadiness-Conscientious,ENTJ,85.0,22.0,4,3.0
EMP100338,Galih Halim,376354,2,1,4,4,3,3,1,3,5,123,99,96,SC,Steadiness-Conscientious,ESFJ,,,6,5.555555555555555
EMP100339,Rafa Pramudita Purnama,506956,3,4,1,3,1,2,1,4,6,53,67,82,IC,Influencer-Conscientious,INFP,81.0,27.0,4,4.166666666666667
